PID,gender,age,generation,since last visit,active in the morning,active in the noon,active in the afternoon,active at night,ave_purchase_num,num_visits,ave_purchase_value
142f88a9-8c2d-11e8-b8a4-0a58ac1305b1,male,38,80_gen,9.123078704,0,0,1,1,2,3,11.82222222
b4f7ebce-a5cf-48f9-bed4-f743e66cc542,male,24,90_gen,2.169548611,0,0,0,1,1,1,3.5
4777346b-2ce5-11e8-9db6-0a58ac13027e,male,15,00_gen,21.31586806,0,0,1,0,1,1,12
2a8c49bf-7ac3-11e8-9756-0a58ac130661,male,59,60_gen,24.21777778,0,0,0,1,1,1,9.8
25344401-307f-42cd-bfdf-80b250bd12e8,female,25,90_gen,19.48231481,0,1,0,0,2,1,13.3
32368235-6cbb-11e8-b2e8-0a58ac130642,male,22,90_gen,20.07961806,0,0,0,1,2,1,35
7dff4acd-2dfe-4a3d-9b93-2f20b69420f9,female,25,90_gen,15.89324074,0,0,0,1,1,1,6
733d10ca-a4da-4c0a-9fde-2638c053f96e,female,27,90_gen,14.65578704,1,0,0,0,3,1,22.5
ed40c1e0-7445-11e8-997e-0a58ac13065a,female,24,90_gen,29.13707176,0,0,0,1,1,1,2.5
0e128252-8b3b-11e8-b697-0a58ac1305b1,male,26,90_gen,2.469236111,0,1,0,0,1,1,4
11561b06-e880-4d96-8a6f-b2b2453f8f95,male,21,90_gen,24.5158912,1,0,0,0,1,1,13
ce485a2e-6fda-11e8-9887-0a58ac130598,female,58,60_gen,23.59017361,1,0,0,0,2,1,8.9
9230d60b-70d8-11e8-98e7-0a58ac130598,male,31,80_gen,26.25913194,0,0,1,0,2,1,6
e96eb995-587b-45de-9206-39652c08311c,male,29,90_gen,4.193726852,0,0,0,1,2,1,8
a33914b5-3e52-11e8-b5e9-0a58ac130503,female,16,00_gen,6.677835648,1,1,0,0,1,2,3
d455b634-46f0-11e8-bef8-0a58ac13033c,male,37,80_gen,21.10039352,0,0,0,1,5,1,9.8
f5e82acd-2398-11e8-aa6b-0a58ac130279,female,41,70_gen,19.28827546,0,0,1,0,1,1,13.9
cbbc5985-50d2-11e8-83cd-0a58ac130356,female,21,90_gen,0.693680556,1,0,0,0,1,1,11.9
162014e1-0dee-480e-9b89-3c08e757c32b,male,25,90_gen,27.14777778,0,0,0,1,1,1,8.5
aa9e856a-f5af-42b7-84eb-a256066ea264,female,46,70_gen,11.06197917,0,0,0,1,3,1,6
1d970132-9543-463e-a45f-b0a309627bd4,male,32,80_gen,2.917916667,0,0,0,1,1,1,6
10404118-8af9-48bf-9bc4-a517e25f4620,male,23,90_gen,2.547569444,0,0,0,1,2.8,5,19.9
0717a65d-5935-4ca4-8c45-52131381e896,male,17,00_gen,28.64018519,1,0,0,0,2,1,5.9
190a3d2d-82c2-11e8-b085-0a58ac1303f0,female,24,90_gen,30.24251157,0,0,0,1,2,2,10.6
2b29340b-803a-11e8-adc8-0a58ac1303f0,male,49,70_gen,26.57746528,1,0,0,0,1,1,6.9
90424677-c92c-4a30-a70e-020d00412142,male,31,80_gen,22.71334491,1,0,0,0,1,1,5
c7e82940-66ab-40b5-84a5-39a57507cd8d,female,25,90_gen,3.185775463,0,0,0,1,2,1,8.8
2da3aa85-4156-4e74-abb1-e495467a3bc6,male,46,70_gen,10.97784722,0,0,0,1,1,1,5.5
c4d5b051-1252-11e8-a6a5-0a58ac13001a,female,45,70_gen,9.226331019,0,0,0,1,2,1,6
05ce8d2a-4fc8-4ae1-9e22-1bce9d95080c,male,28,90_gen,15.4983912,0,1,0,0,1,1,5.5
69dbf2ca-078e-4767-aebf-9504142fa851,female,24,90_gen,28.4706713,0,1,0,0,1,1,10.8
d14a384b-d3a0-42c4-a8c4-cef81c18111b,male,28,90_gen,1.590659722,1,0,1,0,2.333333333,3,12.83333333
8b6542c4-9413-4ddb-91d0-66da91315453,male,27,90_gen,11.15793981,0,0,0,1,4,1,15.8
32f9a512-1706-11e8-a70b-0a58ac13001a,female,38,80_gen,6.453599537,0,1,0,0,1,1,15
87c649ba-1519-4ff1-a1a6-ea1c3da36094,female,31,80_gen,12.35376157,0,0,1,0,3,1,22.5
c25b6eff-7ff0-11e8-87cb-0a58ac130661,male,21,90_gen,29.33483796,0,0,1,0,1,1,1
b29677d3-0065-4318-9f35-89a39e083c9c,male,21,90_gen,28.13857639,0,0,0,1,2,1,8
8c7ed932-20dd-11e8-bc65-0a58ac130020,female,50,60_gen,13.74097222,1,0,0,0,1,1,6.5
567481a5-7de0-43d7-9d24-d1c192a319e7,male,28,90_gen,1.008831019,0,0,0,1,1,1,5.5
e10ac33d-ebc3-4500-b1e9-4874a489aa76,male,25,90_gen,0.090381944,0,0,0,1,1,2,14.25
3ca1cbc2-9e83-4553-8e3b-2201d7c76e8a,female,33,80_gen,7.461446759,0,1,0,0,1,1,2.5
8cb84ec9-a2a1-43f1-8cc5-a154cc5d7cea,female,25,90_gen,8.249664352,0,0,0,1,4,1,14.5
394c8b18-0195-400b-b864-63fb2ae7aa82,female,25,90_gen,12.01903935,0,0,0,1,2,1,27
de3f46e7-a6a9-4059-9e5b-18f2bf61a99a,female,29,90_gen,2.195949074,1,0,0,1,2,2,6.75
df8d0ae4-52c1-11e8-ba36-0a58ac13035b,male,40,70_gen,7.971076389,0,0,0,1,1,1,15
5355d6e6-49b8-11e8-b565-0a58ac130522,male,31,80_gen,20.10886574,0,0,0,1,9,1,24
3307a7a0-d901-4c32-9cd2-b5511184295d,female,72,40_gen,26.60855324,1,0,0,0,4,1,52
a4ebf2bb-7345-4789-a86b-68d2d1610db8,male,25,90_gen,7.95349537,0,0,0,1,2,1,8
1ffd74ed-6be0-45a8-a172-ce8803839e09,male,23,90_gen,12.25572917,0,0,1,0,1,1,8.8
7cc1adc0-6899-438b-835a-1f9a5b5f2bff,male,23,90_gen,11.88615741,0,0,0,1,4,1,23
dc528e60-22ad-4a90-bb26-88d4848942b9,female,25,90_gen,18.96815972,0,0,1,1,2,2,11.75
51eaeca2-7e06-4df8-baa1-013cbbe744aa,female,22,90_gen,26.79883102,0,0,0,1,1,1,2
6cf0aa1c-1fc3-11e8-bc45-0a58ac130020,male,19,00_gen,25.96975694,0,0,0,1,3,1,10.5
799998b2-5822-11e8-9a50-0a58ac130383,female,34,80_gen,24.07572917,0,0,0,1,1,1,12.9
dba1a2a9-c31b-4f2f-8c62-212ee4f483a5,female,23,90_gen,17.18212963,0,0,0,1,3,1,10.75
0176cc2d-debf-45da-80cf-81e87f6cdb50,male,43,70_gen,24.03697917,0,0,0,1,1,1,13.8
f168117e-5042-11e8-83b6-0a58ac130356,female,27,90_gen,13.50302083,1,0,0,0,2,1,25
4450a36c-96fa-4b64-a271-b355e16aa1d5,female,60,50_gen,3.275914352,0,0,1,0,5,1,10
9378d2b7-2353-4551-bd7f-58489025b8b4,female,35,80_gen,9.150104167,0,0,0,1,3,1,13
a4fd1a77-671d-49d4-8d71-f9db7a9ac74e,male,22,90_gen,30.50486111,1,0,0,0,2,1,15
723085be-3e3d-11e8-b5e0-0a58ac130503,female,17,00_gen,28.17773148,0,0,0,1,2,1,7.5
03f1d5e5-284f-41d6-9c15-6a2ced18eb88,male,34,80_gen,6.487789352,0,1,0,0,1,1,2
33ceb762-8f98-11e8-bdb2-0a58ac1305b1,female,52,60_gen,17.72229167,1,0,0,0,1,1,6.5
78f5806b-94fe-4d1a-9e20-0b85eef373c1,male,28,90_gen,29.17902778,0,0,0,1,4,1,22.4
59ed3044-77a2-11e8-9370-0a58ac130661,male,31,80_gen,9.0421875,0,0,0,1,2,1,40.400002
83ed1bed-906a-11e8-bea0-0a58ac1305b1,female,34,80_gen,25.66809028,1,0,0,0,1,1,39
b6827ba4-101d-42dc-ae04-4d832f5113ab,female,36,80_gen,19.74081019,1,0,0,0,1,1,8.5
d01afc1f-777b-11e8-92e5-0a58ac130661,female,43,70_gen,7.347974537,0,0,1,0,1,1,45
191126e5-380a-4541-97a6-018c18ac2fa5,female,33,80_gen,19.18133102,0,0,0,1,1,1,5
769af101-7fab-11e8-87aa-0a58ac130661,male,36,80_gen,4.488368056,0,1,0,0,1,1,15
a10159f8-8a38-41f5-b491-e5424fb6f074,male,48,70_gen,15.38481481,0,0,1,0,1,2,2.75
b4357029-9257-459e-835d-4515f0467244,male,31,80_gen,13.01577546,0,0,0,1,6,1,51
a630392c-cff0-4e5f-a56d-5f2fa46ee56d,male,52,60_gen,27.15158565,0,0,0,1,2,1,13.4
af74ee1c-40e7-4a50-a924-1b606c29aad0,male,36,80_gen,1.246921296,0,0,0,1,1,1,21
e64b002f-8359-4d9b-90ab-36cba338980a,male,27,90_gen,13.05538194,0,0,0,1,2,1,11
9c5313ba-a4ef-4741-ad82-8bad777599b8,male,29,90_gen,7.703344907,1,0,0,0,1,1,7
a60bc9a8-1635-11e8-a6f9-0a58ac13001a,male,39,80_gen,19.17087963,0,0,0,1,1,1,4
22a7f35b-4f4d-11e8-8391-0a58ac130356,male,22,90_gen,7.113171296,0,0,0,1,3,1,22.5
8aa35646-122e-11e8-a69d-0a58ac13001a,male,25,90_gen,19.40252315,0,0,1,0,2,1,12
007fff08-cff6-4226-986d-de4119e8d43e,male,23,90_gen,9.467349537,0,1,0,0,1,1,3
e74b6723-4f89-11e8-839f-0a58ac130356,male,27,90_gen,9.182824074,0,0,0,1,1,1,2
4b751745-bcf6-453a-bf66-91113fb7fa41,female,30,80_gen,0.135648148,0,0,0,1,8,1,25.5
5459aa44-c8d6-4ae8-8598-713e4d29efbf,male,28,90_gen,29.49494213,0,1,0,0,8,1,14.5
2295835a-49f7-11e8-b589-0a58ac130522,male,22,90_gen,1.249803241,0,0,0,1,2,1,9.5
9c30ab0d-3bb8-4c3b-8f7d-ec9cbd087999,male,61,50_gen,1.984826389,0,0,0,1,1,1,8.5
36d2f133-80b1-11e8-ae4a-0a58ac1303f0,male,16,00_gen,1.488900463,0,1,0,0,4,1,5.7
514dc1d9-10a9-11e8-a683-0a58ac13001a,male,32,80_gen,18.07509259,0,0,0,1,1,2,8.25
95a126b4-cd1b-4aab-b3cc-bb32a7c781ba,male,16,00_gen,23.18930556,0,0,0,1,1.5,2,0.875
25939d90-8fa9-11e8-bdc3-0a58ac1305b1,male,21,90_gen,4.491828704,0,1,0,0,1,1,5
059bc981-69ad-11e8-8d5f-0a58ac1303bc,male,25,90_gen,4.033240741,0,0,0,1,10.5,2,52.475
74baf02c-37d3-11e8-a6cd-0a58ac130128,female,27,90_gen,3.163981481,0,0,0,1,1,1,4.5
e9f0b93c-1550-11e8-a6e4-0a58ac13001a,male,28,90_gen,10.02025463,0,0,0,1,1,3,9.466666667
2748c9fa-72f1-11e8-9876-0a58ac13065a,male,45,70_gen,28.04674769,0,0,0,1,1,2,5
fa19a497-3da6-11e8-b5ba-0a58ac130503,male,30,80_gen,2.141631944,0,0,0,1,2,1,7
6ce6bb0c-a7eb-45d2-b457-4990421f029d,male,29,90_gen,7.961527778,0,0,0,1,2,2,6.3
a3a58b54-8565-11e8-b2e0-0a58ac1303f0,male,25,90_gen,29.33430556,0,0,1,0,4,1,20.5
ae9bfb45-753e-11e8-9058-0a58ac13059c,male,47,70_gen,26.33306713,0,0,1,0,1,1,18.9
5e664c16-4b7b-11e8-b673-0a58ac130522,female,36,80_gen,27.49481481,0,1,0,0,1,1,3
874de040-3313-4edb-98fc-3b1f429e7a71,female,41,70_gen,4.993125,0,0,0,1,2.666666667,3,33
ad5c52dd-3864-11e8-b8b2-0a58ac130259,male,49,70_gen,17.6912037,1,0,0,0,1,2,13.25
59fd4236-868b-11e8-9305-0a58ac13066c,female,21,90_gen,25.67321759,1,0,0,0,4,1,34
f22cfa07-504d-11e8-83ba-0a58ac130356,male,36,80_gen,27.99782407,0,0,0,1,1,1,13
88c203b6-ce5a-4d88-94b8-e9c918978af1,male,30,80_gen,18.00133102,0,0,0,1,11,1,11
4ce8b682-1928-11e8-a73a-0a58ac13001a,male,55,60_gen,4.235405093,0,0,0,1,1,1,6.8
f04aa6cf-1bba-45bb-a6fe-3d0f29091814,male,16,00_gen,3.263148148,1,0,1,0,1.333333333,3,7.733333333
252188e6-490c-4700-ade9-0a5f6fa7f9c1,male,38,80_gen,30.5805787,1,0,0,0,2,1,7
c6d659d1-2c02-11e8-b939-0a58ac13002b,female,19,00_gen,21.41949074,0,1,0,0,1,1,2
d33be7a8-f485-4399-a574-635c83fcab59,female,25,90_gen,11.09820602,0,0,0,1,1,1,10
61e5b59a-62dc-11e8-8656-0a58ac1303b3,male,29,90_gen,15.18819444,0,0,0,1,1,1,9.5
7812fa37-7df9-4322-8947-6659822136d6,female,26,90_gen,11.33966435,0,0,1,0,3,1,11
62a9dbe3-74e7-11e8-8ffe-0a58ac13059c,male,62,50_gen,28.62802083,1,0,0,0,1,1,21
eca17d1b-7dc0-485c-a207-eda3bf897fe8,female,29,90_gen,20.66765046,1,0,0,0,2,1,18.3
0a00aeac-2193-4538-b063-47855111b46b,male,53,60_gen,9.620196759,1,0,0,0,2,1,24
96e3cb36-1ada-11e8-a76a-0a58ac13001a,female,18,00_gen,27.58416667,1,0,0,0,1,1,4
561890d3-68d4-4c64-8441-defaac339c27,male,40,70_gen,14.13858796,0,0,0,1,1,1,2
9fc4e744-1948-11e8-a740-0a58ac13001a,female,42,70_gen,8.383229167,0,0,1,0,1,1,8
d7b992b6-1e57-4146-ba1d-022cbb5a5572,female,17,00_gen,0.471747685,0,1,0,0,2,2,7.65
ba0a5a43-4d32-4c79-a19d-d360c8708606,male,17,00_gen,18.38780093,0,0,1,0,2,1,2
b70eea30-b965-4e1e-b7e2-285e91c5de5c,female,19,00_gen,11.4033912,0,0,1,0,3.333333333,3,5.866666667
d4330c3c-3bc8-11e8-85f2-0a58ac130136,female,36,80_gen,12.1271412,0,0,1,0,1.2,5,8.18
ba80a6e3-4706-11e8-bef9-0a58ac13033c,male,38,80_gen,28.97539352,0,0,0,1,6,1,26
6f3a2473-5bee-11e8-9087-0a58ac130393,male,25,90_gen,2.121261574,0,0,0,1,9,1,19.4
e8e6460c-8869-400e-9301-85db6f734322,female,36,80_gen,20.14958333,0,0,0,1,1,1,8.5
31c413c8-d9b9-43ed-83cc-d3ace37fba1e,male,54,60_gen,24.25709491,0,0,1,0,2,1,30
7978700f-829d-11e8-b051-0a58ac1303f0,male,26,90_gen,7.22537037,0,0,0,1,5,1,14.625
4f906064-355b-11e8-9528-0a58ac13009d,male,28,90_gen,18.36673611,0,0,1,0,1,1,5
aa55b8fa-1f60-11e8-bc2d-0a58ac130020,female,27,90_gen,14.3928588,0,0,1,0,1,1,9.5
c7642441-16b5-4b5b-b69e-780440146e2c,male,34,80_gen,0.264386574,0,0,1,0,2,1,4.2
c226c83a-d675-47f3-b8c6-6f2eac3a5712,male,47,70_gen,1.231678241,0,0,0,1,1,1,8.5
f7ef32d1-1c18-11e8-bb93-0a58ac130020,female,49,70_gen,21.63428241,1,0,0,0,1,1,1
5b1d1a9c-4ace-11e8-b612-0a58ac130522,female,53,60_gen,17.13180556,0,0,0,1,1,1,23.5
f42298c3-8807-11e8-94b5-0a58ac13066c,female,31,80_gen,25.03993056,0,0,0,1,4,1,18
5efd392e-e517-4f9f-b7a2-0b0beadb1ee1,male,28,90_gen,17.21961806,0,0,0,1,2,1,6.5
fbb09299-7db2-11e8-ad72-0a58ac130661,male,19,00_gen,4.0640625,0,0,0,1,5,1,12.5
fea74a71-0e88-4292-8008-43f20863cff8,female,32,80_gen,12.20429398,0,0,0,1,1,1,5.5
e44d332a-63d5-4b01-a345-4f02719270db,female,34,80_gen,20.23368056,0,0,0,1,2,1,11.5
7360e32f-4b8d-11e8-b68f-0a58ac130522,female,24,90_gen,12.20268519,0,0,0,1,1,1,7
7901a408-0ae2-11e8-b336-0a58ac13024d,male,12,00_gen,10.20761574,0,0,0,1,3,1,13
738aef30-e08d-4217-9456-502058bb4573,male,51,60_gen,2.294710648,0,0,1,0,1,1,15
cc05216c-325f-11e8-b22d-0a58ac130054,male,24,90_gen,7.480081019,0,1,0,0,2,1,2.5
a944d715-ffa7-4b39-af8b-a0a2654a8f5c,female,36,80_gen,29.51914352,1,0,0,0,1,1,10.8
7e62a3c7-4f8a-11e8-839f-0a58ac130356,male,21,90_gen,0.071168981,0,0,0,1,1,1,3.5
a5053060-512d-11e8-83eb-0a58ac130356,male,29,90_gen,19.05976852,0,0,0,1,1,1,13.9
b8482b8c-939a-11e8-82e1-0a58ac1305b1,female,36,80_gen,15.48079861,0,1,0,0,1,1,3
6ccc7539-5579-11e8-9ae3-0a58ac130375,female,33,80_gen,14.22077546,0,0,0,1,3,1,25.5
c41327a6-697e-44e6-aa68-c5bf15c6ce07,female,37,80_gen,0.301481481,0,0,1,0,5,1,24.5
1665150f-5c82-4151-ba90-3ef2565c922e,female,19,00_gen,27.12753472,0,0,0,1,1,1,4
793d0434-e65f-4f21-a3b0-3e46fde44474,male,44,70_gen,1.092581019,0,0,0,1,1,2,12
c269c837-6a4e-4346-92b4-6cbdeeaaf225,female,24,90_gen,21.09746528,0,0,1,1,3.5,2,12.25
6262b164-5ce3-4bbf-8aae-67d83c44351c,male,24,90_gen,30.33471065,0,0,1,0,3,1,23.3
a762fff5-4c6d-11e8-9cbc-0a58ac1300da,female,21,90_gen,16.40841435,0,1,1,0,1,2,3.75
42b2630c-8c9b-11e8-b921-0a58ac1305b1,male,17,00_gen,0.41025463,0,0,1,0,2,1,6
aabba893-5e93-11e8-ab84-0a58ac13062f,female,33,80_gen,17.2484375,0,0,0,1,1,1,2
af038991-d6a6-4f63-b270-641a0f5e4e0b,female,24,90_gen,18.46258102,0,1,0,0,1,1,5
b8176d4f-13c7-41e4-8004-34374623fc1d,male,28,90_gen,13.12438657,0,1,0,1,4,2,36.675
52247556-226e-11e8-bca4-0a58ac130020,male,54,60_gen,17.46921296,0,1,0,0,1,1,8.5
6dba092e-3cac-47d5-8108-75620fd20cdd,male,28,90_gen,0.203819444,0,0,0,1,1,2,2.75
24460f44-7da5-4f57-9bfa-c38ba6ab5db6,male,19,00_gen,2.55693287,0,0,0,0,2.75,4,3.875
b451cc9b-a3c0-4a8b-af9b-3c50f983013e,male,39,80_gen,23.60966435,1,0,0,0,1.5,2,2.75
b1ea7592-c94a-4ede-9bca-49f544e6385e,male,29,90_gen,18.12217593,0,0,0,1,2,1,14.5
30596169-49e3-11e8-b57c-0a58ac130522,female,44,70_gen,2.378981481,0,0,1,0,1,2,6.15
6c18328e-8c28-4873-b0cb-74ec893dfb09,female,34,80_gen,22.13717593,0,0,0,1,2,1,10.5
2a7a836b-e5bd-4e13-89a1-4099d0b705ef,female,27,90_gen,10.15121528,0,0,0,1,2,1,11
9e0ca337-72d6-462e-83b7-213d31a596f6,female,27,90_gen,11.2703125,0,1,1,0,2.5,2,11.7
058fc829-46f4-465c-8e3c-482b3463819e,female,51,60_gen,15.5446875,1,0,0,0,1,1,6.5
0d551ea2-3f10-4299-83ff-9271f459abe2,male,32,80_gen,9.69650463,1,0,0,0,1,1,2
5abfd894-1f77-11e8-bc36-0a58ac130020,male,54,60_gen,1.478055556,0,1,0,0,1,1,4
99f0c55b-4437-11e8-afdf-0a58ac130519,male,63,50_gen,7.147141204,1,0,0,1,1,5,8.9
c04efb2e-2276-491b-bfe7-491545074375,male,44,70_gen,24.56365741,1,0,0,0,5,2,25.25
cbe54f2a-a555-4fa8-a942-bd71c2b8a57a,male,18,00_gen,4.127638889,0,0,0,1,5,2,17.35
7701f545-7777-4508-ac36-9c1b4aeecfee,male,30,80_gen,9.130486111,0,0,0,1,3,1,4.3
0c6caa99-6d0b-11e8-b305-0a58ac130642,male,48,70_gen,3.12974537,0,0,0,1,2,1,14
090b99d2-72a6-11e8-97de-0a58ac13065a,male,23,90_gen,19.55221065,1,0,0,0,2,1,8.5
29eb34ea-3084-4855-9a68-22b3b99740be,male,28,90_gen,18.17078704,0,0,0,1,1.5,2,11.5
adb39414-a20d-445d-b225-1af9d3f3f516,female,33,80_gen,20.64366898,1,0,0,0,1,1,19.9
8c6b3de9-178b-11e8-a712-0a58ac13001a,female,27,90_gen,11.70425926,0,1,0,0,1.25,4,6.5
c95ef4f4-9dcb-4f2a-b0c3-b214eda85dd6,female,17,00_gen,0.4184375,0,1,0,0,1,1,3
0c0317dc-92e0-11e8-81a3-0a58ac1305b1,female,30,80_gen,1.997210648,0,0,0,1,6,1,15
df7c3b91-24f8-11e8-ae65-0a58ac130028,male,29,90_gen,11.16938657,0,0,0,1,1,1,8.5
885d4eeb-8696-4cf8-94a2-8dcd59f262b0,male,24,90_gen,14.98571759,0,0,0,1,1,1,3.5
845f332f-932b-11e8-8268-0a58ac1305b1,male,21,90_gen,16.18244213,0,0,0,1,2,1,10
66fbbb85-818c-11e8-af13-0a58ac1303f0,male,61,50_gen,17.61019676,1,0,0,0,1,1,21
e68627d7-2d63-4c81-9d4c-cae604cfd0a4,male,50,60_gen,13.23177083,0,0,0,1,1,1,4.5
53cf611d-81a9-48a2-a875-c74b49291fca,male,21,90_gen,11.795625,0,0,0,1,5,1,18.5
5987792b-8ef1-11e8-bce1-0a58ac1305b1,female,46,70_gen,8.404143519,0,0,1,0,1,1,9
a9e6fee0-8a2b-4fa4-b11e-e4284e4cb0e3,male,44,70_gen,13.92310185,0,0,0,1,2,1,22.5
77f87ff4-0c7d-4dab-97b4-4bfcca3c8d3f,female,23,90_gen,10.50296296,1,0,0,0,1,2,5
c2def7b4-4db7-11e8-b7fd-0a58ac130522,male,30,80_gen,8.285648148,0,0,1,0,1,1,31
87ce4aef-1b7e-4dba-add9-3246725c754f,female,50,60_gen,24.58533565,1,0,0,0,5,1,26.8
e2b35eaa-606c-11e8-aa41-0a58ac13039c,male,70,40_gen,2.560416667,1,0,0,0,1,1,8.5
fd3e0afa-9641-4df8-a836-8a079464443c,male,53,60_gen,6.009953704,0,0,0,1,1,1,9
c5b8b36a-802b-11e8-adbc-0a58ac1303f0,female,43,70_gen,7.083425926,0,0,0,1,2,1,1
b6b081e3-4add-11e8-b621-0a58ac130522,male,16,00_gen,3.640856481,1,0,0,0,1,1,2
8deb5ae0-0c27-11e8-b20e-0a58ac130012,male,26,90_gen,18.94480324,0,0,0,1,1,1,2
ca0ff8aa-4604-11e8-b0c7-0a58ac130519,male,22,90_gen,24.02563657,0,0,0,1,1,1,8.5
23dc79cd-7bb3-11e8-989d-0a58ac130661,male,42,70_gen,27.4721412,0,1,0,0,1,1,9
830b8c02-ea91-42f8-8a4b-477035cd6101,male,21,90_gen,13.54293981,1,0,0,0,1,2,6.75
1e2b0ba3-3ec5-4d6f-b72c-fd48f38ea8eb,female,33,80_gen,17.49340278,0,1,0,0,2,1,14.8
78075bd9-195b-11e8-a742-0a58ac13001a,female,30,80_gen,20.62696759,1,0,0,0,1,1,3
7ca31639-9822-434f-b8c9-08b2736c79b0,female,24,90_gen,6.147349537,0,0,0,1,1,1,11.5
049e02e7-1ba9-11e8-a863-0a58ac130270,male,16,00_gen,23.72136574,1,0,0,0,1,1,5.5
f1a9b012-72ab-4783-8fb7-5a679543e567,male,22,90_gen,10.33377315,0,0,1,0,1,1,3.5
a3910b46-066e-11e8-a913-0a58ac130241,female,31,80_gen,19.53244213,1,0,0,0,1,1,5
8ff5c3ae-f1eb-4064-88be-bca8486b6d07,female,38,80_gen,4.636724537,1,0,0,0,2,1,6.5
39887c0b-1e36-11e8-bbf8-0a58ac130020,male,34,80_gen,26.11436343,0,0,0,1,5,1,23.2
2abb9e40-41f2-11e8-b21f-0a58ac130517,female,24,90_gen,23.05209491,0,0,0,1,2,1,11.9
ab256909-8903-11e8-b396-0a58ac1305b1,female,26,90_gen,3.2859375,0,0,1,0,1,1,3
d82acf82-83d2-4f7a-a7f6-eb185470bc39,male,55,60_gen,3.488518519,0,1,0,0,5,1,24
ee89f516-5881-4f0b-a4bc-f9ac2bd2a74d,female,39,80_gen,9.423888889,0,1,0,0,2,1,14
346de138-8154-4a21-a75a-f2a0c6fe6bed,female,30,80_gen,21.26744213,0,0,1,0,4,1,9.5
93796f80-6bc8-11e8-8e30-0a58ac1303bc,female,37,80_gen,8.267766204,0,0,1,0,1,1,0.6
37aafb1a-1406-11e8-a6c9-0a58ac13001a,male,26,90_gen,8.331134259,0,0,1,0,4,2,13.5
b4cd518a-c603-4659-8e75-0b5a16a1ab76,male,31,80_gen,27.32898148,0,0,1,0,2,2,18.75
4bf34538-7c99-11e8-ac42-0a58ac130661,male,22,90_gen,2.301030093,0,0,1,0,1,1,5.5
61936969-4c6d-11e8-b738-0a58ac130522,male,23,90_gen,9.061782407,0,0,0,1,6,1,42
84b203cd-1e02-11e8-bbe7-0a58ac130020,female,32,80_gen,30.19042824,0,0,0,1,1,1,3
ec83fe25-e8da-4645-a398-44fde933489e,male,18,00_gen,0.497175926,0,1,0,0,2,1,15.5
7ab0b7d5-201a-4947-8fd4-df3d4a2caf2e,male,44,70_gen,18.25520833,0,0,1,1,1.5,2,5
602f75d1-0e16-49e0-a868-3a2151ecf44e,male,72,40_gen,14.28291667,0,0,1,0,1,1,4.5
2d33fd96-5b8b-4c62-8bc2-6620823e8940,male,24,90_gen,2.0728125,0,0,0,1,1,1,3.5
758bc4cd-1214-11e8-a698-0a58ac13001a,male,29,90_gen,13.42274306,0,1,0,0,1,1,3
5b9ce92e-1d12-11e8-bbbb-0a58ac130020,female,16,00_gen,26.21752315,0,0,0,1,1,1,3
e79fdae2-8409-11e8-b1b9-0a58ac1303f0,female,57,60_gen,12.60859954,1,0,0,0,2,1,13
e2be998e-495f-11e8-b557-0a58ac130522,female,25,90_gen,1.696319444,1,0,0,0,1,1,2.5
9303d552-f332-4d02-9bb1-7cc1f638697e,female,22,90_gen,27.20734954,0,0,0,1,1,1,4
83c36972-8a29-11e8-b4ca-0a58ac1305b1,male,19,00_gen,2.347928241,0,0,1,0,1,1,8.5
2898b2bb-60af-11e8-aa52-0a58ac13039c,male,26,90_gen,17.14121528,0,0,0,1,3,1,16
a3c13ba6-3ef8-43a0-a9c3-a7f7b7172cf4,female,13,00_gen,6.422199074,0,1,0,1,1.5,2,2.35
57a425d2-1236-11e8-a69e-0a58ac13001a,male,23,90_gen,13.28027778,0,0,1,1,3,2,11.3
41424345-8b04-40ab-a57d-7211ba1126fe,female,22,90_gen,0.419143519,0,1,0,0,7,1,14.9
a5d43a5e-7549-11e8-9080-0a58ac13059c,male,25,90_gen,13.01427083,0,0,0,1,1,1,9.9
616407ba-59b1-11e8-a852-0a58ac130384,female,31,80_gen,18.18778935,0,0,0,1,4,1,9.2
341f3426-47b8-11e8-b4bb-0a58ac130522,male,54,60_gen,8.056967593,0,0,0,1,1,1,4
9d278021-f01f-4213-8713-02a5bb480642,female,51,60_gen,28.49788194,0,1,0,0,2,1,7.5
98d7d136-5873-11e8-a81f-0a58ac130384,male,62,50_gen,24.8733912,0,0,0,1,2,1,17
e7b0a9b8-6b7b-11e8-8e09-0a58ac1303bc,female,23,90_gen,1.233622685,0,0,0,1,1,1,5.5
91c4be6d-30ac-11e8-8bcd-0a58ac130032,male,18,00_gen,17.19936343,0,0,0,1,2,1,4
a76e9f36-88df-11e8-b34d-0a58ac1305b1,female,18,00_gen,7.702094907,1,0,0,0,1,1,5.5
d923895f-63e4-467b-94d3-47e5ce653c1c,female,42,70_gen,16.62253472,1,0,0,0,2,1,9.5
199865fd-16a8-455a-8c08-fb2c5f6cadb5,female,33,80_gen,14.13917824,0,0,0,1,4,2,23.9
2044075f-1078-4543-88d3-e8bed9986bd6,female,38,80_gen,21.2903588,0,0,1,0,4,1,10.2
9d7ef615-19d5-4e49-bbca-dcdb6e2beeda,male,47,70_gen,8.301458333,0,0,1,0,2,2,24.5
40def637-4ae5-4c53-9c27-d569c80eb0bd,male,29,90_gen,25.33295139,0,0,1,0,1,1,3
